26799,51.438587,-0.247243,pol-574,SW15 3DT
26800,51.409901,-0.299753,pol-1243,KT1 2PS
26801,51.502499,-0.073589,pol-794,SE1 2NE
26802,51.502499,-0.073691,pol-1720,SE1 2NE
26803,51.490559,-0.308569,pol-1574,TW8 9DP
26804,51.410999,0.026223,pol-1768,BR1 3JE
26805,51.520638,0.03974,pol-2180,E13 8SL
26806,51.520615,0.039613,pol-2193,E13 8SL
26807,51.489079,0.022058,pol-2184,SE7 7ST
26808,51.489052,0.022935,pol-2181,SE7 7ST
26809,51.573635,-0.071434,pol-2136,E5 9AG
26810,51.376106,-0.130422,pol-2146,CR0 4XS
26811,51.556046,-0.009817,pol-2147,E10 5NH
26812,51.527748,-0.182497,pol-1201,W9 1DF
26813,51.522598,-0.184968,pol-1271,W9 2PH
26814,51.52248,-0.185302,pol-1412,W9 2PH
26815,51.528755,-0.188166,pol-2224,W9 1JB
26816,51.528774,-0.188193,pol-2225,W9 1JB
26817,51.530731,-0.211109,pol-1214,W10 4DS
26818,51.580582,0.109684,pol-2209,IG3 8YB
26819,51.580547,0.109639,pol-2199,IG3 8YB
26820,51.58062,0.109721,pol-2226,IG3 8YB
26821,51.504501,-0.015718,pol-1916,E14 5EW
26822,51.504501,-0.015718,pol-1924,E14 5EW
26823,51.504501,-0.015718,pol-1921,E14 5EW
26824,51.504601,-0.016295,pol-1904,E14 5EW
26825,51.504501,-0.015718,pol-1912,E14 5EW
26826,51.504501,-0.015718,pol-1888,E14 5EW
26827,51.504684,-0.016405,pol-1892,E14 5EW
26828,51.525902,-0.436126,pol-2195,UB4 8JQ
26829,51.565704,0.143294,pol-2003,RM8 1AT
26830,51.49818,-0.176533,pol-2228,SW7 2AZ
26831,51.565693,0.143497,pol-2358,RM8 1AT
26832,51.5658,0.143984,pol-2361,RM8 1AT
26833,51.484318,-0.070342,pol-2362,SE1 5AG
26834,51.565693,0.143597,pol-2363,RM8 1AT
26835,51.4841,-0.07013,pol-2364,SE1 5AG
26836,51.565697,0.143693,pol-2365,RM8 1AT
26837,51.490601,0.155155,pol-2207,DA17 6DF
26838,51.5411,-0.277978,pol-2553,NW10 7UD
26839,51.582726,-0.020744,pol-2581,E17 7QP
26840,51.442036,-0.415575,pol-2658,TW13 4FG
26841,51.441959,-0.415661,pol-2659,TW13 4FG
26842,51.442078,-0.415416,pol-2660,TW13 4FG
26843,51.557945,-0.360678,pol-1898,HA2 8JN
26844,51.535793,-0.161171,pol-2716,NW8 7LA
26845,51.535755,-0.161278,pol-2719,NW8 7LA
26846,51.529308,-0.176234,pol-2722,NW8 9SD
26847,51.529476,-0.170105,pol-2724,NW8 7HN
26848,51.513557,-0.183637,pol-2780,W2 3AN
26849,51.513504,-0.183618,pol-2786,W2 3AN
26850,51.671944,-0.039567,pol-2858,EN3 6ND
26851,51.671955,-0.039597,pol-2861,EN3 6ND
26852,51.671928,-0.039519,pol-2863,EN3 6ND
26853,51.500355,-0.425383,pol-2870,UB3 4AZ
26854,51.500748,-0.42546,pol-2871,UB3 4AZ
26855,51.500481,-0.425237,pol-2872,UB3 4AZ
26856,51.500381,-0.425547,pol-2873,UB3 4AZ
26857,51.48988,0.027583,pol-2896,SE7 7SA
26858,51.489838,0.0275,pol-2890,SE7 7SA
26859,51.489838,0.027053,pol-2891,SE7 7SA
26860,51.489292,0.027145,pol-2892,SE7 7SA
26861,51.48769,0.02815,pol-2893,SE7 7SA
26862,51.488121,0.027608,pol-2897,SE7 7SA
26863,51.488743,0.027367,pol-2894,SE7 7SA
26864,51.370183,-0.102412,pod-763,CR0 1DE
26865,51.489773,0.026649,pol-2895,SE7 7SA
26866,51.604041,-0.239335,pod-92,NW7 2QR
26867,51.487659,0.027925,pol-2898,SE7 7SA
26868,51.534122,-0.108674,pod-1175,N1 0RW
26869,51.489616,0.026792,pol-2899,SE7 7SA
26870,51.522181,0.066806,pod-29,E6 6JF
26871,51.489792,0.02701,pol-2900,SE7 7SA
26872,51.316091,-0.137881,pod-166,CR5 3EA
26873,51.48764,0.028167,pol-2901,SE7 7SA
26874,51.411139,-0.055037,pod-95,SE20 7TF
26875,51.487576,0.027766,pol-2902,SE7 7SA
26876,51.430578,-0.034232,pod-1242,SE26 4PU
26877,51.489803,0.027496,pol-2903,SE7 7SA
26878,51.350266,-0.315001,pod-1238,KT9 2NE
26879,51.500328,-0.425513,pol-2876,UB3 4AZ
26880,51.46228,-0.084216,pod-1240,SE22 8BB
26881,51.500385,-0.425575,pol-2877,UB3 4AZ
26882,51.603436,0.085327,pod-1257,IG6 2SU
26883,51.501057,-0.424543,pol-2878,UB3 4AZ
26884,51.430118,-0.399372,pod-924,TW13 6SS
26885,51.500267,-0.425404,pol-2879,UB3 4AZ
26886,51.362728,-0.093708,pod-157,CR2 7PA
26887,51.454598,-0.190501,pod-80,SW18 4AD
26888,51.500511,-0.425518,pol-2880,UB3 4AZ
26889,51.500481,-0.425241,pol-2881,UB3 4AZ
26890,51.455822,0.152133,pod-1417,DA6 7LN
26891,51.500351,-0.425386,pol-2882,UB3 4AZ
26892,51.495501,-0.188626,pod-1044,SW7 4EJ
26893,51.50066,-0.424853,pol-2884,UB3 4AZ
26894,51.605441,-0.067068,pod-63,N17 0TX
26895,51.500706,-0.424671,pol-2886,UB3 4AZ
26896,51.3368092,-0.1141119,pod-114,CR2 2AP
26897,51.500481,-0.425536,pol-2887,UB3 4AZ
26898,51.492651,-0.201811,pod-461,W14 8PB
26899,51.500366,-0.425417,pol-2888,UB3 4AZ
26900,51.490217,0.023307,pod-1484,SE7 7SX
26901,51.500599,-0.425491,pol-2885,UB3 4AZ
26902,51.566589,-0.503063,pod-1490,UB9 4HD
26903,51.500488,-0.425575,pol-2889,UB3 4AZ
26904,51.533575,-0.172423,pod-218,NW8 9SG
26905,51.500793,-0.425271,pol-2883,UB3 4AZ
26906,51.463345,-0.425792,pod-1197,TW14 9QS
26907,51.489208,0.027191,pol-2904,SE7 7SA
26908,51.411963,-0.122979,pod-459,SW16 3RW
26909,51.562397,0.089895,pol-2960,IG1 1UE
26910,51.368543,-0.195419,pod-1143,SM1 1PQ
26911,51.48988,0.027693,pol-2905,SE7 7SA
26912,51.463941,-0.217077,pod-518,SW15 1TW
26913,51.487656,0.028232,pol-2906,SE7 7SA
26914,51.501202,-0.162545,pod-530,SW7 1DW
26915,51.489193,0.0271,pol-2907,SE7 7SA
26916,51.4945838,0.0759172,pod-727,SE18 7EP
26917,51.487938,0.02762,pol-2908,SE7 7SA
26918,51.531987,-0.466996,pod-865,UB8 3PH
26919,51.597813,-0.179131,pol-2965,N3 2RP
26920,51.391533,-0.111222,pod-758,CR7 7YE
26921,51.489845,0.02726,pol-2913,SE7 7SA
26922,51.519785,-0.263213,pod-1388,W3 6TJ
26923,51.487576,0.027584,pol-2912,SE7 7SA
26924,51.359977,-0.188679,pod-168,SM2 5AD
26925,51.488758,0.027367,pol-2911,SE7 7SA
26926,51.493444,0.119993,pod-1179,SE2 9NU
26927,51.488022,0.027622,pol-2910,SE7 7SA
26928,51.540259,-0.141412,pod-1152,NW1 9LJ
26929,51.489799,0.026753,pol-2909,SE7 7SA
26930,51.372056,-0.223934,pod-1225,SM3 9AA
26931,51.487583,0.027303,pol-2918,SE7 7SA
26932,51.569598,-0.233593,pod-913,NW2 7JP
26933,51.487732,0.027913,pol-2917,SE7 7SA
26934,51.467139,-0.286563,pod-756,TW9 4LT
26935,51.487881,0.027632,pol-2916,SE7 7SA
26936,51.436639,-0.380371,pod-1539,TW13 6JH
26937,51.489597,0.02664,pol-2915,SE7 7SA
26938,51.468002,-0.186,pod-551,SW6 2RZ
26939,51.487743,0.027907,pol-2914,SE7 7SA
26940,51.416505,-0.178825,pod-1500,SW19 2PP
26941,51.488758,0.027367,pol-2919,SE7 7SA
26942,51.488975,0.066434,pod-1508,SE18 6HQ
26943,51.489777,0.026611,pol-2920,SE7 7SA
26944,51.493657,-0.265698,pod-1228,W4 5UT
26945,51.487701,0.027931,pol-2922,SE7 7SA
26946,51.397276,-0.04977,pod-1613,BR3 4AA
26947,51.488758,0.027245,pol-2921,SE7 7SA
26948,51.580926,-0.338848,pod-1665,HA1 1HS
26949,51.487637,0.027956,pol-2926,SE7 7SA
26950,51.557817,-0.202935,pod-4963,NW2 2BS
26951,51.489826,0.02685,pol-2925,SE7 7SA
26952,51.653867,-0.199341,pod-8650,EN5 5TR
26953,51.487705,0.027947,pol-2923,SE7 7SA
26954,51.614503,-0.175417,pod-5396,N12 9DT
26955,51.557201,-0.3938,pol-1553,HA4 0LR
26956,51.411668,-0.311761,pod-1842,KT1 4DA
26957,51.577579,-0.223683,pol-3014,NW4 3FP
26958,51.379775,-0.126619,pod-1715,CR0 4YA
26959,51.501141,-0.424914,pol-3009,UB3 4AZ
26960,51.386565,-0.109129,pod-1743,CR0 2WG
26961,51.577587,-0.223693,pol-3015,NW4 3FP
26962,51.509653,-0.256861,pod-2026,W3 7HB
26963,51.577599,-0.2237,pol-3016,NW4 3FP
26964,51.480249,-0.414865,pod-2040,TW5 9UH
26965,51.606369,0.104333,pol-3047,IG6 3DY
26966,51.398095,0.110319,pod-1879,BR5 3QY
26967,51.515465,0.010806,pol-3018,E16 1ED
26968,51.591342,-0.01368,pod-2737,E17 4JF
26969,51.515442,0.010708,pol-3019,E16 1ED
26970,51.651856,-0.199032,pod-8510,EN5 2HE
26971,51.515423,0.010602,pol-3020,E16 1ED
26972,51.558206,-0.383076,pod-1654,HA4 0QQ
26973,51.515404,0.010854,pol-3021,E16 1ED
26974,51.59428,-0.250873,pod-3745,NW9 4DL
26975,51.5154,0.010774,pol-3022,E16 1ED
26976,51.52659,-0.008772,pod-9551,E3 3DA
26977,51.515392,0.010716,pol-3023,E16 1ED
26978,51.375548,-0.013535,pod-1543,BR4 0RJ
26979,51.515381,0.010661,pol-3024,E16 1ED
26980,51.472657,-0.016891,pod-5814,SE10 8DA
26981,51.515373,0.010615,pol-3025,E16 1ED
26982,51.507212,-0.113625,pod-1540,SE1 9PX
26983,51.515358,0.010541,pol-3026,E16 1ED
26984,51.534787,-0.389106,pod-8343,UB5 6ZD
26985,51.515366,0.010839,pol-3027,E16 1ED
26986,51.533094,-0.295599,pod-1971,W5 1DP
26987,51.515354,0.010795,pol-3028,E16 1ED
26988,51.509374,-0.419939,pod-1566,UB3 2BG
26989,51.515461,0.010839,pol-3029,E16 1ED
26990,51.558581,-0.402542,pod-1231,HA4 0EG
26991,51.51535,0.010762,pol-3030,E16 1ED
26992,51.498503,0.006881,pod-6300,SE10 0DX
26993,51.51535,0.010716,pol-3031,E16 1ED
26994,51.571003,-0.043361,pod-7476,E10 7QP
26995,51.515335,0.010654,pol-3032,E16 1ED
26996,51.481306,-0.461553,pod-2034,UB7 0DQ
26997,51.515335,0.010654,pol-3033,E16 1ED
26998,51.422122,-0.106523,pod-8335,SE19 3HD
26999,51.515327,0.010584,pol-3034,E16 1ED
27000,51.4114,-0.1578,pod-6795,CR4 2AD
27001,51.515327,0.010843,pol-3035,E16 1ED
27002,51.557803,-0.202735,pod-7497,NW2 2BS
27003,51.51532,0.010796,pol-3036,E16 1ED
27004,51.522333,-0.256563,pod-1882,W3 6UU
27005,51.515312,0.010727,pol-3037,E16 1ED
27006,51.373947,0.096248,pod-9373,BR6 0NH
27007,51.369244,-0.105121,pol-3101,CR0 1AR
27008,51.507499,0.038851,pod-8792,E16 2YP
27009,51.320747,-0.137154,pol-3108,CR5 2NH
27010,51.481662,-0.128213,pod-987,SW8 2LF
27011,51.320755,-0.137162,pol-3109,CR5 2NH
27012,51.483249,-0.305786,pod-9078,TW8 8AE
27013,51.320751,-0.137158,pol-3110,CR5 2NH
27014,51.523731,0.057317,pol-3118,E6 3RS
27015,51.399071,-0.245702,pol-3129,KT3 4RW
27016,51.62701,-0.068987,pol-3131,N9 9AA
27017,51.646286,-0.060028,pol-3391,EN1 1UJ
27018,51.646175,-0.059904,pol-3392,EN1 1UJ
27019,51.646252,-0.059898,pol-3393,EN1 1UJ
27020,51.64621,-0.059918,pol-3394,EN1 1UJ
27021,51.646282,-0.059898,pol-3395,EN1 1UJ
27022,51.646229,-0.059904,pol-3362,EN1 1UJ
27023,51.486111,-0.375351,pol-3245,TW5 0LW
27024,51.482082,-0.134146,pol-3367,SW8 5DN
27025,51.482101,-0.134166,pol-3368,SW8 5DN
27026,51.482121,-0.134186,pol-3369,SW8 5DN
27027,51.48214,-0.134206,pol-3370,SW8 5DN
27028,51.482162,-0.134226,pol-3371,SW8 5DN
27029,51.482182,-0.134246,pol-3396,SW8 5DN
27030,51.482201,-0.134266,pol-3397,SW8 5DN
27031,51.442051,-0.415504,pol-3520,TW13 4FG
27032,51.442112,-0.415671,pol-3521,TW13 4FG
27033,51.542294,-0.49045,pol-3546,UB8 2YF
27034,51.5425,-0.490565,pol-3549,UB8 2YF
27035,51.542278,-0.49043,pol-3550,UB8 2YF
27036,51.542351,-0.490564,pol-3551,UB8 2YF
27037,51.542652,-0.490158,pol-3553,UB8 2YF
27038,51.542473,-0.490458,pol-3554,UB8 2YF
27039,51.542473,-0.490438,pol-3556,UB8 2YF
27040,51.542507,-0.490512,pol-3557,UB8 2YF
27041,51.54451,-0.489718,pol-3558,UB8 2YF
27042,51.542252,-0.490464,pol-3559,UB8 2YF
27043,51.516739,-0.358234,pol-3534,UB1 3NW
27044,51.385429,-0.210806,pol-3654,SM3 9HB
27045,51.495308,-0.277806,pol-3746,W4 5YA
27046,51.428009,-0.262781,pol-3837,KT2 7LP
27047,51.596039,0.221719,pol-24008,RM3 0GX
27048,51.596123,0.221428,pol-24016,RM3 0GX
27049,51.445889,0.21521,pol-21513,DA1 2AU
27050,51.445992,0.21521,pol-21514,DA1 2AU
27051,51.61068,-0.424619,pol-487,HA6 2XW
27052,51.446091,0.21521,pol-21515,DA1 2AU
27053,51.467293,0.080035,pol-288,DA16 3RP
27054,51.44978,0.030614,pol-21539,SE9 5LU
27055,51.534199,-0.173,pol-1357,NW8 6AA
27056,51.489456,0.062697,pol-21540,SE18 6QA
27057,51.5341,-0.173083,pol-784,NW8 6AA
27058,51.472565,-0.012363,pol-21541,SE10 8SX
27059,51.375099,-0.09881,pol-753,CR0 2AA
27060,51.451256,0.177931,pol-3901,DA1 4ES
27061,51.455723,-0.195525,pol-580,SW18 4BZ
27062,51.451283,0.178054,pol-3903,DA1 4ES
27063,51.502029,-0.087261,pol-540,SE1 3RU
27064,51.488239,-0.291481,pol-3943,TW8 0EF
27065,51.501995,-0.087274,pol-212,SE1 3RU
27066,51.446026,0.153468,pol-24036,DA5 1ND
27067,51.507198,-0.470917,pol-524,UB7 7LT
27068,51.337399,-0.3199,pol-24057,KT9 2NQ
27069,51.551201,-0.469587,pol-361,UB8 1ES
27070,51.481415,-0.002502,pol-24097,SE10 9NF
27071,51.408001,-0.30465,pol-330,KT1 2BA
27072,51.498798,-0.1916,pol-24076,W8 5SP
27073,51.376701,-0.100114,pol-320,CR0 1UP
27074,51.50655,-0.34587,pol-43170,UB1 3EU
27075,51.508701,-0.41996,pol-132,UB3 2HW
27076,51.506748,-0.34587,pol-43172,UB1 3EU
27077,51.506821,-0.416031,pol-193,UB3 3NB
27078,51.506851,-0.34587,pol-43173,UB1 3EU
27079,51.462399,-0.302488,pol-206,TW9 1DN
27080,51.50695,-0.34587,pol-43174,UB1 3EU
27081,51.4076,-0.30426,pol-284,KT1 2BA
27082,51.507,-0.34587,pol-43175,UB1 3EU
27083,51.593929,-0.262256,pol-302,NW9 0AS
27084,51.507198,-0.34587,pol-43176,UB1 3EU
27085,51.482815,-0.454033,pol-312,UB7 0DU
27086,51.507301,-0.34587,pol-43177,UB1 3EU
27087,51.495201,-0.015738,pol-314,E14 9GL
27088,51.507401,-0.34587,pol-43178,UB1 3EU
27089,51.513966,-0.472023,pol-1515,UB7 8EY
27090,51.507599,-0.34587,pol-43180,UB1 3EU
27091,51.547001,-0.481452,pol-1882,UB8 1LN
27092,51.507702,-0.34587,pol-43181,UB1 3EU
27093,51.564899,-0.27582,pol-300,HA9 9EX
27094,51.507801,-0.34587,pol-43182,UB1 3EU
27095,51.411152,-0.289593,pol-295,KT2 6QL
27096,51.507038,-0.007238,pol-195236,E14 9PE
27097,51.457199,0.141905,pol-1914,DA6 7BN
27098,51.510281,-0.073342,pol-4089,E1 8LP
27099,51.457401,0.142189,pol-1909,DA6 7BN
27100,51.51038,-0.073442,pol-4090,E1 8LP
27101,51.407887,-0.168518,pol-1613,CR4 3EB
27102,51.510479,-0.073542,pol-4092,E1 8LP
27103,51.467159,-0.334749,pol-1839,SW20 0AD
27104,51.510578,-0.073642,pol-4093,E1 8LP
27105,51.4552,-0.33255,pol-1825,TW1 1ER
27106,51.51078,-0.073842,pol-4094,E1 8LP
27107,51.361198,-0.118238,pol-1679,CR0 4RF
27108,51.884975,-0.376581,pol-175702,SE10 9JN
27109,51.535412,-0.10461,pol-4258,N1 0QH
27110,51.535511,-0.10461,pol-4259,N1 0QH
27111,51.531174,0.148639,pol-4403,RM10 9NH
27112,51.451248,0.177937,pol-3902,DA1 4ES
27113,51.496811,0.01131,pol-4469,SE10 0NL
27114,51.4095,-0.305186,pol-1259,KT1 1JD
27115,51.515301,0.010675,pol-4594,E16 1ED
27116,51.515301,0.010675,pol-4595,E16 1ED
27117,51.515293,0.01062,pol-4596,E16 1ED
27118,51.515293,0.010865,pol-4597,E16 1ED
27119,51.515297,0.010805,pol-4598,E16 1ED
27120,51.515289,0.010742,pol-4599,E16 1ED
27121,51.515278,0.010674,pol-4600,E16 1ED
27122,51.515266,0.010594,pol-4601,E16 1ED
27123,51.515247,0.010863,pol-4602,E16 1ED
27124,51.636688,-0.09564,pol-4611,N21 2QP
27125,51.636589,-0.09464,pol-4612,N21 2QP
27126,51.556046,-0.00982,pol-2049,E10 5NH
27127,51.5219,-0.159978,pol-239,NW1 5AR
27128,51.522099,-0.160129,pol-177,NW1 5AR
27129,51.405022,-0.24054,pol-43353,SW20 0JH
27130,51.405121,-0.24064,pol-43354,SW20 0JH
27131,51.40522,-0.24074,pol-43355,SW20 0JH
27132,51.405319,-0.24084,pol-43356,SW20 0JH
27133,51.405418,-0.24094,pol-43357,SW20 0JH
27134,51.405521,-0.24104,pol-43358,SW20 0JH
27135,51.405621,-0.24114,pol-43359,SW20 0JH
27136,51.40572,-0.24124,pol-43360,SW20 0JH
27137,51.405819,-0.24134,pol-43361,SW20 0JH
27138,51.669094,-0.156687,pol-4915,EN4 0PY
27139,51.649792,-0.148206,pol-4667,EN4 0AS
27140,51.57473,0.085759,pol-24121,IG2 7RH
27141,51.476524,0.022419,pol-24130,SE3 7BT
27142,51.371559,-0.102273,pol-24138,CR0 1TR
27143,51.371498,-0.102257,pol-24141,CR0 1TR
27144,51.53413,-0.172416,pol-24142,NW8 6AA
27145,51.534218,-0.174734,pol-24148,NW8 6AA
27146,51.494301,-0.4309,pol-24149,UB3 1LP
27147,51.603592,-0.087148,pol-24150,N17 7LG
27148,51.584702,-1.4971,pol-10116,UB9 5HR
27149,51.584702,-1.4971,pol-10117,UB9 5HR
27150,51.584702,-1.4971,pol-10118,UB9 5HR
27151,51.54607,-0.47483,pol-10110,UB8 1LA
27152,51.546021,-0.474787,pol-10111,UB8 1LA
27153,51.6782,-0.05672,pol-10149,EN1 4RL
27154,51.6782,-0.05672,pol-10150,EN1 4RL
27155,51.6782,-0.05672,pol-10151,EN1 4RL
27156,51.615334,-0.064043,pol-10170,N18 2QE
27157,51.630718,-0.127729,pol-10172,N13 4PN
27158,51.618561,-0.111586,pol-10173,N13 4PN
27159,51.5023,-0.0735,pol-24152,SE1 2NE
27160,51.5023,-0.0735,pol-24155,SE1 2NE
27161,51.496807,-0.051017,pol-10188,SE16 2XU
27162,51.496758,-0.051044,pol-10189,SE16 2XU
27163,51.496819,-0.050988,pol-10190,SE16 2XU
27164,51.496834,-0.050954,pol-10191,SE16 2XU
27165,51.496864,-0.051052,pol-10192,SE16 2XU
27166,51.49688,-0.051024,pol-10193,SE16 2XU
27167,51.496899,-0.050992,pol-10194,SE16 2XU
27168,51.49691,-0.050958,pol-10195,SE16 2XU
27169,51.464188,-0.273987,pol-24151,SW14 7JU
27170,51.464142,-0.269512,pol-24159,SW14 7PJ
27171,51.455776,-0.242908,pol-24160,SW15 5PN
27172,51.612534,-0.12006,pol-24163,N13 4SB
27173,51.458138,0.043831,pol-24166,SE9 6JX
27174,51.390991,-0.32044,pol-24170,KT6 5QQ
27175,51.420914,-0.001315,pol-24175,BR1 4JX
27176,51.390953,-0.320403,pol-24176,KT6 5QQ
27177,51.37178,-0.226977,pol-24179,SM3 8HW
27178,51.400551,-0.196059,pol-24185,SM4 4QL
27179,51.437786,-0.252305,pol-24186,SW15 3RX
27180,51.585354,-0.22968,pol-24192,NW4 3AQ
27181,51.581303,-0.226801,pol-24195,NW4 3LP
27182,51.434498,0.064969,pol-24197,SE9 3SA
27183,51.561691,-0.111743,pol-24200,N7 7PT
27184,51.380054,-0.183203,pol-10270,SM5 1AA
27185,51.380474,-0.184104,pol-10271,SM5 1AA
27186,51.523739,-0.19229,pol-43370,W9 2HF
27187,51.523739,-0.19229,pol-43371,W9 2HF
27188,51.514488,-0.16516,pol-43381,W2 2AY
27189,51.511082,-0.18359,pol-43384,W2 3TU
27190,51.476856,-0.123267,pol-24352,SW8 1XW
27191,51.517666,-0.28904,pol-24366,W5 3AF
27192,51.5765,0.046105,pol-24375,IG4 5AQ
27193,51.579281,-0.124801,pol-24377,N8 8HD
27194,51.563713,-0.104818,pol-24379,N4 2DN
27195,51.582024,-0.226684,pol-24397,NW4 3NH
27196,51.598755,-0.225395,pol-24404,NW4 1JA
27197,51.376366,-0.222026,pol-24406,SM3 9BY
27198,51.360031,-0.194116,pol-24408,SM1 1BT
27199,51.57933,-0.124831,pol-24477,N8 8HD
27200,51.574806,-0.14222,pol-24480,N6 5AX
27201,51.371315,-0.209089,pol-24491,SM1 2UE
27202,51.529587,-0.294622,pol-24203,W5 1HG
27203,51.445683,-0.399848,pol-24253,TW13 5DL
27204,51.555599,-0.285,pol-24269,HA9 8DS
27205,51.365673,-0.159615,pol-24276,SM5 3BB
27206,51.430439,-0.014853,pol-24287,SE6 2TE
27207,51.421356,-0.001595,pol-24294,BR1 4JX
27208,51.504723,-0.114651,pol-10488,SE1 8XR
27209,51.464069,-0.11697,pol-10480,SW9 9UH
27210,51.4095,-0.301287,pol-226,KT1 2PR
27211,51.510105,-0.221667,pol-10529,W12 7GF
27212,51.510105,-0.221667,pol-10530,W12 7GF
27213,51.510105,-0.221667,pol-10531,W12 7GF
27214,51.510105,-0.221667,pol-10532,W12 7GF
27215,51.510105,-0.221667,pol-10533,W12 7GF
27216,51.5205,-0.1699,pol-10474,NW1 5BZ
27217,51.509315,-0.221726,pol-10519,W12 7GF
27218,51.510105,-0.221667,pol-10520,W12 7GF
27219,51.509315,-0.221726,pol-10521,W12 7GF
27220,51.510105,-0.221667,pol-10523,W12 7GF
27221,51.510105,-0.221667,pol-10524,W12 7GF
27222,51.510105,-0.221726,pol-10526,W12 7GF
27223,51.510105,-0.221667,pol-10527,W12 7GF
27224,51.510105,-0.221667,pol-10528,W12 7GF
27225,51.4095,-0.301287,pol-166,KT1 2PR
27226,51.500301,-0.010129,pol-308,E14 9YQ
27227,51.591248,-0.021964,pol-10712,E17 5EJ
27228,51.591305,-0.021943,pol-10713,E17 5EJ
27229,51.591011,-0.019474,pol-10714,E17 4PX
27230,51.583241,-0.0109,pol-10715,E17 9LN
27231,51.591019,-0.019373,pol-10716,E17 4PX
27232,51.569614,0.010099,pol-10723,E11 1HB
27233,51.585331,-0.017642,pol-10719,E17 3AA
27234,51.584003,-0.040561,pol-10720,E17 6NX
27235,51.53059,0.143199,pol-931,RM9 6SJ
27236,51.564636,0.119222,pol-10254,IG3 9QH
27237,51.564495,0.118716,pol-10255,IG3 9QH
27238,51.651669,-0.084252,pol-10965,EN2 6SN
27239,51.651646,-0.084142,pol-10964,EN2 6SN
27240,51.49704,0.154619,pol-24511,DA17 6LD
27241,51.49704,0.15474,pol-24512,DA17 6LD
27242,51.572231,-0.072538,pol-24520,N16 6QX
27243,51.332172,0.153252,pol-24530,TN14 7AD
27244,51.609383,0.059356,pol-24531,IG8 8AS
27245,51.554256,-0.114493,pol-24541,N7 9SU
27246,51.577728,0.064823,pol-24561,IG2 6UH
27247,51.487499,-0.26371,pol-24577,W4 3DU
27248,51.473701,0.0187,pol-24578,SE3 7BD
27249,51.417614,-0.177905,pol-24579,SW19 2NX
27250,51.474525,-0.020965,pol-24582,SE10 8EF
27251,51.490643,-0.218508,pol-24603,W6 8BJ
27252,51.559219,-0.121351,pol-24633,N7 6JD
27253,51.330944,0.148949,pol-24638,TN14 7AD
27254,51.374359,-0.050718,pol-24687,CR0 8BF
27255,51.590038,-0.142393,pol-24690,N10 3QP
27256,51.502945,-0.083367,pol-11166,SE1 3QU
27257,51.502956,-0.083762,pol-11167,SE1 3QU
27258,51.502995,-0.083823,pol-11169,SE1 3QU
27259,51.502979,-0.083284,pol-11170,SE1 3QU
27260,51.4785,-0.197675,pol-1758,SW6 1LX
27261,51.480301,-0.199658,pol-1753,SW6 1LX
27262,51.420071,-0.07964,pol-10934,SE19 1SG
27263,51.43034,-0.10471,pol-11634,SE27 0JD
27264,51.505421,-0.11099,pol-10935,SE1 9PU
27265,51.463459,-0.14365,pol-10754,SW4 0RP
27266,51.43491,-0.12946,pol-10853,SW16 1JJ
27267,51.453781,-0.137,pol-11256,SW4 8QG
27268,51.469269,-0.09519,pol-10817,SE5 9RZ
